slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,125,bicubic,0.6705312132835388,20.944715370334336,0.008045044727623463,0.05582223832607269,0.08969417332036381,0.08969417332036381,0.9572875760211222,0.13589702546596527,0.15674975514411926,5.582223832607269,
coronal,125,lanczos,0.66850346326828,20.962481296795833,0.008012201637029648,0.05591985955834389,0.08951090233613807,0.08951090233613807,0.9574925824282998,0.12956897914409637,0.15658828616142273,5.591985955834389,
coronal,126,nearest,0.6555612087249756,20.51743083018732,0.008876809850335121,0.05852470174431801,0.09421682360563384,0.09421682360563384,0.9508004595894429,0.13152040541172028,0.18084180355072021,5.852470174431801,
coronal,126,bilinear,0.6470428705215454,20.48606470331391,0.008941153064370155,0.05926993861794472,0.0945576705739421,0.0945576705739421,0.951067648536352,0.1899542212486267,0.24296210706233978,5.926993861794472,
coronal,126,bicubic,0.6722455620765686,21.01085609655239,0.007923451252281666,0.05547160655260086,0.08901377001499075,0.08901377001499075,0.9563436860175122,0.13496291637420654,0.15971720218658447,5.547160655260086,
coronal,126,lanczos,0.6706732511520386,21.02943809788268,0.007889621891081333,0.055544860661029816,0.08882354356296157,0.08882354356296157,0.9565619502200519,0.12843172252178192,0.15922603011131287,5.554486066102982,
coronal,127,nearest,0.6534585952758789,20.608897722059133,0.008691810071468353,0.05817566439509392,0.09322987756866548,0.09322987756866548,0.9504634471700939,0.1298098862171173,0.18041107058525085,5.817566439509392,
coronal,127,bilinear,0.6435872316360474,20.54376437066223,0.008823147974908352,0.05911030247807503,0.09393161328811697,0.09393161328811697,0.9503652063876309,0.18715116381645203,0.24246616661548615,5.911030247807503,
coronal,127,bicubic,0.6687535643577576,21.065403501936842,0.007824555039405823,0.05529290437698364,0.08845651496303607,0.08845651496303607,0.9556635865688357,0.1328912079334259,0.15909431874752045,5.529290437698364,
coronal,127,lanczos,0.6665952205657959,21.076172951135206,0.007805176079273224,0.055382996797561646,0.0883469075818346,0.0883469075818346,0.9558001838254899,0.12643659114837646,0.15879343450069427,5.5382996797561646,
coronal,128,nearest,0.6543405055999756,20.584810492154713,0.008740151301026344,0.05793146789073944,0.09348877633719646,0.09348877633719646,0.9485764606765898,0.1326921135187149,0.18256622552871704,5.793146789073944,
