slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
coronal,118,bicubic,0.6739049553871155,20.796571872971366,0.008324205875396729,0.057069096714258194,0.09123708607466992,0.09123708607466992,0.9575014886176881,0.14379602670669556,0.1590777039527893,5.706909671425819,0.5719711119558865,,2,bilinear,256,236,128,118,0.24166700000005648,0.14550000000035368,7.738583000000077,7.884791000000391
coronal,118,lanczos,0.6728178262710571,20.833324980516007,0.008254057727754116,0.05704834684729576,0.09085184493313339,0.09085184493313339,0.9578997836207583,0.1362137347459793,0.15825755894184113,5.704834684729576,0.6087242195005292,,2,bilinear,256,236,128,118,0.24166700000005648,0.21929099999962176,7.28500000000043,7.504916999999445
coronal,119,nearest,0.6579782962799072,20.22957598851271,0.009485110640525818,0.06062263250350952,0.097391532694202,0.097391532694202,0.9513867947270002,0.14478331804275513,0.17924542725086212,6.062263250350952,0.06730999924129737,,2,bilinear,256,236,128,118,0.23312499999939007,0.10658299999999343,7.271207999999696,7.3784169999999705
coronal,119,bilinear,0.6455552577972412,20.16226598927141,0.009633262641727924,0.061846889555454254,0.09814918563965737,0.09814918563965737,0.9512906734522442,0.21029895544052124,0.24430443346500397,6.184688955545425,0.0,,2,bilinear,256,236,128,118,0.23312499999939007,0.11675000000010982,7.21412499999996,7.3314589999995405
coronal,119,bicubic,0.6732934713363647,20.730846309746727,0.00845114141702652,0.0575837567448616,0.09193008983475714,0.09193008983475714,0.9569441335318454,0.14721187949180603,0.1568702608346939,5.75837567448616,0.5685803204753105,,2,bilinear,256,236,128,118,0.23312499999939007,0.1434170000003121,7.266875000000006,7.410916999999628
coronal,119,lanczos,0.672161340713501,20.7631599444867,0.00838849414139986,0.05755824223160744,0.09158872278506705,0.09158872278506705,0.9572988298134931,0.13974811136722565,0.15554450452327728,5.755824223160744,0.6008939552152845,,2,bilinear,256,236,128,118,0.23312499999939007,0.2207080000005135,7.125124999999954,7.346333000000094
coronal,120,nearest,0.6549468636512756,20.11803486824007,0.00973187480121851,0.06111067160964012,0.09865026508438034,0.09865026508438034,0.950224630791922,0.1513214260339737,0.1831144243478775,6.111067160964012,0.04079872783340348,,2,bilinear,256,236,128,118,0.2268749999991826,0.10791600000015222,7.15062500000041,7.259750000000231
coronal,120,bilinear,0.6433714032173157,20.07723614040667,0.009823729284107685,0.062400948256254196,0.09911472788696786,0.09911472788696786,0.9504793521844025,0.2171991914510727,0.2504003942012787,6.24009482562542,0.0,,2,bilinear,256,236,128,118,0.2268749999991826,0.15745800000033228,7.454708000000032,7.612790999999675
coronal,120,bicubic,0.6716034412384033,20.66054125657178,0.008589064702391624,0.057913247495889664,0.09267720702735718,0.09267720702735718,0.9563714765388139,0.15196019411087036,0.1600327491760254,5.791324749588966,0.5833051161651122,,2,bilinear,256,236,128,118,0.2268749999991826,0.1489169999997486,7.24233399999985,7.391832999999792
coronal,120,lanczos,0.6704105734825134,20.69538916750114,0.00852042157202959,0.05787179246544838,0.09230612965577958,0.09230612965577958,0.9567554036067853,0.14359569549560547,0.15806026756763458,5.787179246544838,0.6181530270944762,,2,bilinear,256,236,128,118,0.2268749999991826,0.2157079999998146,7.409707999999959,7.626000000000133
