slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
sagittal,113,bilinear,0.5889482498168945,19.12306025059535,0.012237535789608955,0.07224734872579575,0.1106233962125958,0.1106233962125958,0.9176011735609539,0.28751638531684875,0.273998886346817,7.224734872579575,0.0,,2,bilinear,256,256,128,128,0.26245899999999267,0.15516700000017813,8.508583000000014,8.664500000000075
sagittal,113,bicubic,0.6329707503318787,19.735888004160312,0.010627012699842453,0.06672176718711853,0.10308740320641728,0.10308740320641728,0.9278721198303098,0.19955608248710632,0.17705737054347992,6.672176718711853,0.612827753564963,,2,bilinear,256,256,128,128,0.26245899999999267,0.1579169999998964,8.111957999999975,8.27066700000012
sagittal,113,lanczos,0.6334487199783325,19.794639325308435,0.01048421859741211,0.06645099073648453,0.10239247334356227,0.10239247334356227,0.9289084569373895,0.18685953319072723,0.1730034500360489,6.645099073648453,0.6715790747130844,,2,bilinear,256,256,128,128,0.26245899999999267,0.24541700000013655,8.113000000000037,8.359000000000005
sagittal,114,nearest,0.6213489174842834,19.20393693592033,0.012011750601232052,0.07004868239164352,0.10959813228897677,0.10959813228897677,0.913672816062731,0.19537752866744995,0.1989509016275406,7.004868239164352,0.15243780845810284,,2,bilinear,256,256,128,128,0.26175000000017157,0.11658400000014169,8.518333000000045,8.635833000000037
sagittal,114,bilinear,0.5856865644454956,19.05149912746223,0.012440850958228111,0.07356183230876923,0.11153856265089716,0.11153856265089716,0.9122787635223328,0.2909376919269562,0.27305805683135986,7.356183230876923,0.0,,2,bilinear,256,256,128,128,0.26175000000017157,0.11162500000017062,8.123375000000044,8.235750000000097
sagittal,114,bicubic,0.6313081383705139,19.667561090589075,0.010795528069138527,0.06801988184452057,0.1039015306390552,0.1039015306390552,0.9232479078527791,0.19997239112854004,0.17510566115379333,6.801988184452057,0.6160619631268472,,2,bilinear,256,256,128,128,0.26175000000017157,0.16550000000004061,9.153458000000114,9.319833000000166
sagittal,114,lanczos,0.6321008801460266,19.721340215356612,0.010662670247256756,0.06779678165912628,0.10326020650403889,0.10326020650403889,0.9242533397460871,0.1868956983089447,0.1708066612482071,6.779678165912628,0.6698410878943827,,2,bilinear,256,256,128,128,0.26175000000017157,0.24920800000005627,8.19116700000011,8.441750000000026
sagittal,115,nearest,0.6187127232551575,19.081842342731903,0.012354232370853424,0.07119148969650269,0.11114959456000469,0.11114959456000469,0.9082433920005627,0.2018253058195114,0.20082704722881317,7.1191489696502686,0.12821627829654408,,2,bilinear,256,256,128,128,0.27337500000013115,0.12137499999997914,9.058875000000022,9.181167000000157
sagittal,115,bilinear,0.5843562483787537,18.953626064435362,0.012724402360618114,0.07447928935289383,0.11280249270569385,0.11280249270569385,0.9075555276127365,0.29708221554756165,0.2758391201496124,7.447928935289383,0.0,,2,bilinear,256,256,128,128,0.27337500000013115,0.13237499999996238,8.260458999999942,8.393749999999978
sagittal,115,bicubic,0.6313918232917786,19.59177808124058,0.010985559783875942,0.06854123622179031,0.10481202118018687,0.10481202118018687,0.9194559252149155,0.20364348590373993,0.17644406855106354,6.854123622179031,0.63815201680522,,2,bilinear,256,256,128,128,0.27337500000013115,0.1605409999998475,8.257416000000184,8.418750000000141
